N,P,K,pH,EC,OC
-0.19232398674463574,3.849163161763393,-0.3644641760859568,-0.12734934975915568,-0.7486772182686866,-0.03304991261710812
-0.5929806005967675,-0.3093434555350502,1.4528914424611519,-0.2462537824255298,1.5841110240620713,0.10691899079417094
0.5443672064673484,0.22075189348321286,0.06940901212574029,-0.008444917092783303,1.1599677072746604,0.27918841037728365
0.4538963581781574,-0.05800514350052899,-0.5363761940566293,-0.9794977838681644,1.8668732352536783,-0.5606250100903907
0.22125703400595184,-0.33219239299273395,-0.446327041786277,-0.08771453887036547,-0.6779866654707848,-0.29145404199177716
0.298803475396687,-0.18138940577202123,0.5032822003374374,-0.6227844858690438,-1.738344957439311,0.48375834613223
0.4538963581781574,-0.240796643161999,1.4528914424611519,0.8635209224606206,0.5237527320935448,-0.03304991261710812
-2.5445660422636025,-0.2682153681112195,0.33137018236676496,-0.9002281620905823,-1.1021299822581954,0.06385163589839285
0.7770065306395539,-0.2819247305858297,-1.1421614002389988,0.16991173190677614,0.9478960488809557,0.48375834613223
0.6219136478580836,-0.5286932551288143,0.9289691019791024,0.6653468680166643,2.008254340849481,-0.45295662285094523
-0.19232398674463574,-0.3413319679758075,-0.27441502381560456,0.2095465427955681,-0.04177169028966889,-0.19455249347627623
-1.3296717938087517,-0.350471542958881,-0.6264253463269814,-0.8209585403130001,-1.6676544046414095,0.17152002313783826
-0.5929806005967675,-0.2819247305858297,0.24132103009641273,-0.42461043142508925,-0.39522445427917796,-0.5606250100903907
-0.5154341592060323,-0.3915996303827117,0.06940901212574029,-0.028262322537178405,0.028918862508232914,-0.19455249347627623
0.6994600892488188,-0.03972599353438197,-0.020640140144611942,-0.6227844858690438,0.3823716264977412,-0.03304991261710812
0.5443672064673484,0.0014020938894487992,0.41323304806708516,-0.6624192967578357,0.6651338376893484,-0.38835559050727797
-0.3474168695261061,-0.4007392053657853,0.75705708400843,-0.7813237294242081,-1.738344957439311,-0.03304991261710812
-2.790129773334264,-0.3915996303827117,0.6751942183081098,-0.3651582150919022,1.1599677072746604,0.2253542167575609
1.5912441652422733,-0.12198216838204343,1.534754308161472,-0.028262322537178405,0.45306217929564296,-0.1407182998565535
-2.1309850215130153,-0.33219239299273395,0.06940901212574029,0.2293639482399632,-0.7486772182686866,-0.011516235169219017
1.5912441652422733,-0.149400893331264,1.2809794244904793,-0.8209585403130001,0.8772054960830539,-0.4098892679551671
0.867477378928745,-0.2819247305858297,-0.10250300584493215,-0.20661897153673786,-0.8900583238644902,-0.054583590064997224
-0.11477754535390057,-0.2819247305858297,1.6248034604318242,0.15009432646238105,-0.8193677710665884,0.2253542167575609
1.345680434171612,-0.2910643055689032,0.5851450660377576,-0.42461043142508925,-1.738344957439311,-0.11918462240866443
-0.5154341592060323,2.944345238439116,1.7967154784024966,-0.44442783686948434,-0.1831527958854725,-0.45295662285094523
-0.6705270419875027,-0.08999365594128621,0.06940901212574029,-0.3453408096475071,-0.2538433486833743,-0.17301881602838712
0.22125703400595184,-0.23165706817892545,-0.19255215811528437,0.011372488351611799,-0.8193677710665884,0.17152002313783826
-2.3765487525836764,-0.3413319679758075,-0.6264253463269814,0.16991173190677614,0.17029996810403575,-0.03304991261710812
0.298803475396687,-0.2682153681112195,-0.3644641760859568,0.011372488351611799,-0.9607488766623921,0.06385163589839285
0.3763499167874222,-0.17224983078894776,1.2809794244904793,-0.08771453887036547,-0.2538433486833743,0.48375834613223
1.1130411099994064,-0.3184830305181237,0.06940901212574029,0.03118989379600866,-0.04177169028966889,-0.19455249347627623
1.2681339927808768,-0.350471542958881,-0.020640140144611942,0.36808578635073247,0.17029996810403575,0.27918841037728365
-0.5154341592060323,-0.3184830305181237,-1.5760345884506959,0.40772059723952264,1.2306582600725622,-0.24838668709599893
0.298803475396687,-0.03058641855130842,2.836373872796563,-0.028262322537178405,1.9375637880515795,-0.5606250100903907
0.4538963581781574,-0.05800514350052899,-0.5363761940566293,-0.3453408096475071,0.3116810736998394,0.27918841037728365
0.4538963581781574,-0.07171450597513919,0.9289691019791024,0.7644338952386432,-0.2538433486833743,-0.2268530096481099
0.22125703400595184,-0.350471542958881,-0.7082882120273016,0.03118989379600866,0.3116810736998394,-0.5606250100903907
-0.26987042813537093,3.5475571873219667,1.2809794244904793,-0.44442783686948434,1.2306582600725622,-0.5606250100903907
-1.3296717938087517,-0.2819247305858297,-1.0521122479686464,-0.10753194431476058,0.9478960488809557,-0.09765094496077532
-0.7609978902766937,-0.4510068677726895,0.41323304806708516,0.36808578635073247,-0.1124622430875707,-0.37758875178333345
-0.4378877178152971,-0.4007392053657853,0.06940901212574029,0.2888161645731503,0.5944432848914466,-0.16225197730444263
1.436151282460803,-0.33219239299273395,-1.1421614002389988,-0.04807972798157351,0.8772054960830539,-0.12995146113260897
-2.2990023111929414,-0.2910643055689032,-0.6264253463269814,-0.18680156609234275,-0.1124622430875707,-0.03304991261710812
1.1130411099994064,0.2892987058562641,-1.0521122479686464,-0.12734934975915568,0.028918862508232914,-0.45295662285094523
-0.3474168695261061,-0.33219239299273395,-2.2636826603333855,0.2095465427955681,-0.8193677710665884,0.20382053930967192
0.298803475396687,-0.3596111179419545,0.75705708400843,0.5662598407946869,-1.738344957439311,-0.03304991261710812
0.9450238203194802,-0.23165706817892545,-0.3644641760859568,0.6851642734610611,0.45306217929564296,-0.5606250100903907
0.22125703400595184,-0.44186729278961595,0.41323304806708516,-0.48406264775827634,1.654801576859973,0.48375834613223
0.4538963581781574,-0.350471542958881,-1.3140734182096712,0.5662598407946869,0.45306217929564296,-0.24838668709599893
-0.02430669706470954,-0.3184830305181237,-0.6264253463269814,0.9626079496825979,0.5237527320935448,-0.24838668709599893
-0.4378877178152971,-0.2682153681112195,1.7967154784024966,0.15009432646238105,0.9478960488809557,0.25765473292939456
-0.6705270419875027,-0.4098787803488587,0.06940901212574029,-0.22643637698113295,0.45306217929564296,-0.5606250100903907
-0.11477754535390057,-0.48299538021344673,-0.8802002299979741,0.16991173190677614,0.17029996810403575,-0.5606250100903907
-0.5154341592060323,-0.3002038805519767,0.9289691019791024,-0.14716675520355077,0.028918862508232914,0.4083904750646182
0.4538963581781574,-0.350471542958881,-1.5760345884506959,-0.44442783686948434,0.5237527320935448,-0.19455249347627623
-0.5929806005967675,-0.07171450597513919,-0.5363761940566293,0.5662598407946869,-0.607296112672883,0.03155111972655919
-1.4072182351994869,-0.4007392053657853,-0.7983373642976539,-0.18680156609234275,1.2306582600725622,0.17152002313783826
0.867477378928745,-0.12198216838204343,-1.1421614002389988,0.16991173190677614,-0.1831527958854725,0.6990951206111209
